title,company,location,salary,employment_type,industry,source,url,is_new,time_info,scraped_at,prefecture
社会保険完備の職場で歯科衛生士新着,いしだデンタルクリニック,東京都,"時給2,200円～3,000円",アルバイト・パート,歯科,求人ボックス,javascript:void(0);,True,12時間前,2026-09-12 04:03:41,東京都
歯科衛生士 徒歩1分／年間休日120日以上! 昇給／賞与あり新着,医療法人社団鳳達会,東京都,月給30万円～,正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/98e3980bd653d51784dcac1ecc033fa9,True,1時間前,2026-09-12 04:03:41,東京都
歯科衛生士・ボーナス・賞与あり新着,あずま歯科クリニック大泉学園,東京都,月給30万円～33万円,正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/3645f508fd7fbfd45d9ad9e3271f0194,True,6時間前,2026-09-12 04:03:41,東京都
歯科衛生士／DH枠45分／患者様と丁寧に向き合える環境／17時以降時給...新着,八王子スカイデンタルクリニック,東京都,"時給1,700円～2,100円",アルバイト・パート,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/a148f5696ae82196b755e1126e0f6554,True,1時間前,2026-09-12 04:03:41,東京都
歯科衛生士／歯周病とインプラント治療に特化した歯科医院です新着,東京歯周病吉田クリニック,東京都,月給38万円～55万円,正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/1cea0919f724785062066f4af22bfd40,True,1時間前,2026-09-12 04:03:41,東京都
社会保険完備の職場で歯科衛生士新着,花畑小林歯科,東京都,"時給1,500円～1,700円",アルバイト・パート,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/84ad050034bcc0af7db76a93c6e0a399,True,6時間前,2026-09-12 04:03:42,東京都
歯科衛生士／週1日～・時間応相談／高田馬場駅10秒／経験者優遇新着,ハーティース,東京都,"時給1,600円～2,100円",アルバイト・パート,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/a3e088a8e03b25802706d86bd401df01,True,1時間前,2026-09-12 04:03:42,東京都
歯科衛生士／最新のCT・セレック導入しています。最新型チェアーで綺麗な...新着,医療法人社団 輝昌会 田歯科医院,東京都,月給30万円～33万円,正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/8d3db72f02344525042bed0a65b69497,True,1時間前,2026-09-12 04:03:42,東京都
歯科衛生士／赤羽駅徒歩1分!／週1日からOK!福利厚生やサポート体制充...新着,医療法人社団咲愛会 赤羽駅前デンタルクリニック ...,東京都,"時給2,000円",アルバイト・パート,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/8cc2eb4f810521d2cd9c0d4dfa93991e,True,1時間前,2026-09-12 04:03:42,東京都
歯科衛生士／歯科衛生士さん 2026年8月リニューアルオープン新着,神保町タワー歯科・矯正歯科,東京都,月給27万円～,正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/449e50f72462b620e44ba0a043d17961,True,1時間前,2026-09-12 04:03:42,東京都
歯科衛生士／業務拡大につき、衛生士さん新着,東向島歯科,東京都,"時給1,700円～2,500円",アルバイト・パート,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/24f0d3c4836f33321a5ce5942e29adc5,True,1時間前,2026-09-12 04:03:42,東京都
歯科衛生士／見学大歓迎 社保完備 時給¥1800〜¥2500新着,クレール歯科クリニック,東京都,"時給1,800円～2,500円",アルバイト・パート,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/587f81c987eab57cf9146bd5d6a0ac48,True,1時間前,2026-09-12 04:03:45,東京都
歯科衛生士 徒歩1分／完全週休2日制 年休125日以上!残業ほぼなし新着,幡ヶ谷駅前歯科,東京都,月給30万円～35万円,正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/f733b4558bada000e3b1253ccff93b4a,True,1時間前,2026-09-12 04:03:45,東京都
歯科衛生士／朝ゆっくり／勤務日数や曜日も相談可 駅チカ5分!新着,医療法人社団ODC大塚歯科クリニック,東京都,"日給1万4,400円",アルバイト・パート,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/22fcc806d42aae4ebf8e1347010a45a0,True,1時間前,2026-09-12 04:03:45,東京都
歯科衛生士／赤羽橋口 徒歩5分／残業ほぼなしでプライベートも大切にでき...新着,エミルデンタルクリニック芝,東京都,月給30万円～,正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/84cc3271f333c046326905ba33180b9b,True,1時間前,2026-09-12 04:03:45,東京都
社会保険完備の職場で歯科衛生士新着,医療法人社団翠聖会,東京都,"月給27万5,000円",正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/a378cbcb142d0786b3dea72ea38ab89d,True,6時間前,2026-09-12 04:03:45,東京都
歯科衛生士／月給30～40万円+インセンティブ 就職祝い金・勤続祝い金新着,DDデンタルクリニック,東京都,月給30～40万円,正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/2a7c708e19a0a86bb8f8091e8dc9e534,True,1時間前,2026-09-12 04:03:45,東京都
歯科衛生士／完全週休2日制、残業月10時間以下、未経験、ブランクOK新着,医療法人社団翔令会 アロハ歯科・矯正歯科,東京都,月給28万円～,正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/9761202494739302d6a1008a8e652129,True,1時間前,2026-09-12 04:03:45,東京都
歯科衛生士／毎月歩合あり／週休3日27.2万+歩合／有休OK新着,幡ヶ谷はる歯科,東京都,月給34万円～50万円,正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/bfba0e39ba90f04d1c799c3d639fde57,True,1時間前,2026-09-12 04:03:48,東京都
歯科衛生士／小児の多い当院で小児歯科や小児矯正に携わってください新着,医療法人社団湖秋会 三鷹公園通り歯科・小児歯科,東京都,月給30万円～32万円,正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/e2d59f5f2a277bc69ce7b5a0ae6f03cd,True,1時間前,2026-09-12 04:03:48,東京都
歯科衛生士 徒歩1分／2026年11月OPEN 完全週休2日制新着,代々木リリー歯科 矯正歯科,東京都,月給30万円～40万円,正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/8a8eb562908479cccaab421585da8066,True,1時間前,2026-09-12 04:03:48,東京都
歯科衛生士／稼業10年目 錦糸町駅すぐ／矯正未経験者もOK 祝日新着,パーク駅前歯科矯正歯科クリニック,東京都,"時給2,000円～5,000円",正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/809f73e12fe457ad6b7d0c5eea738350,True,1時間前,2026-09-12 04:03:48,東京都
歯科衛生士／中途の方、第二新卒の方 駅近3分新着,いぐみ歯科,東京都,"時給2,000円～2,500円",アルバイト・パート,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/c35f7f1b53e9720616ccaadd4fced830,True,1時間前,2026-09-12 04:03:48,東京都
歯科衛生士／アライナー矯正とメンテナンス中心の歯医者さんで働きたい人集...新着,サニーデンタルクリニック西新井西口,東京都,"時給1,800円～2,200円",アルバイト・パート,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/091ee165a5659843f0842a592adf2ebd,True,1時間前,2026-09-12 04:03:48,東京都
歯科衛生士／東横線・学芸大学駅からすぐ!診療最長18時、金曜17:00新着,ブランデンタルケアクリニック,東京都,月給23万円～32万円,正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/8058f2a985eb56c2a581db006c094df7,True,1時間前,2026-09-12 04:03:52,東京都
歯科衛生士／花畑小林歯科新着,医療法人美林会,東京都,月給26万円～38万円,正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/f3d1c0efe070e1942b7c5dd3e6fe7bbd,True,3時間前,2026-09-12 04:03:52,東京都
医療事務募集新着,一般社団法人歯縁会 オーキッドJOYデンタルクリ...,東京都,月給25万円～,正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/5044b624142bc911076eb0659ffb2c6f,True,6時間前,2026-09-12 04:03:52,東京都
保育園の看護職／月給214100円~281700円新着,歯科,東京都,月給214100円,正社員,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/a32e552bb17fb47f532095cd8092cf9c,True,22時間前,2026-09-12 04:03:52,東京都
歯科医師 徒歩2分／週1日・半日から相談OK 臨床経験3年以上新着,玄和堂歯科診療所,東京都,日給4万円～,アルバイト・パート,歯科,求人ボックス,https://xn--pckua2a7gp15o89zb.com/jb/a817cbc48fcc166957a081fdcdae151c,True,2時間前,2026-09-12 04:03:52,東京都
